event_id,event_type,customer_id,endpoint_id,attempt_number,http_status,response_time_ms,timeout,signature_valid
evt_bulk_7d1c4164,subscription.canceled,cust_040,ep_003,2,200,320.63,false,true
evt_bulk_03a1571f,order.shipped,cust_020,ep_004,1,504,4398.08,true,true
evt_bulk_03a1571f,order.shipped,cust_020,ep_004,2,401,2382.75,false,false
evt_bulk_0466cc57,order.shipped,cust_010,ep_004,1,504,2650.88,true,true
evt_bulk_0466cc57,order.shipped,cust_010,ep_004,2,504,3109.99,true,true
evt_bulk_0466cc57,order.shipped,cust_010,ep_004,3,500,2268.77,false,true
evt_bulk_0466cc57,order.shipped,cust_010,ep_004,4,500,4224.92,false,true
evt_bulk_e6934de3,user.created,cust_050,ep_004,1,500,3062.09,false,true
evt_bulk_0d52d692,order.shipped,cust_020,ep_004,1,429,2208.82,false,true
evt_bulk_0d52d692,order.shipped,cust_020,ep_004,2,500,3459.0,false,true
evt_bulk_0d52d692,order.shipped,cust_020,ep_004,3,401,5974.06,false,false
evt_bulk_b9e49599,user.created,cust_050,ep_005,1,504,2253.74,true,true
evt_bulk_b9e49599,user.created,cust_050,ep_005,2,502,1551.79,false,true
evt_bulk_b9e49599,user.created,cust_050,ep_005,3,429,4213.27,false,true
evt_bulk_b9e49599,user.created,cust_050,ep_005,4,500,1575.1,false,true
evt_bulk_37988633,subscription.canceled,cust_030,ep_006,1,200,366.48,false,true
evt_bulk_f2d9aaed,payment.failed,cust_010,ep_002,1,200,313.12,false,true
evt_bulk_5b5d1f3f,user.created,cust_010,ep_002,1,500,4465.78,false,true
evt_bulk_2a3cce4c,user.created,cust_050,ep_004,1,504,5152.92,true,true
evt_bulk_2a3cce4c,user.created,cust_050,ep_004,2,500,5823.71,false,true
evt_bulk_2a3cce4c,user.created,cust_050,ep_004,3,200,288.28,false,true
evt_bulk_3061e680,payment.failed,cust_040,ep_002,1,500,5160.21,false,true
evt_bulk_60d9b8d5,order.shipped,cust_030,ep_003,1,429,5443.77,false,true
evt_bulk_60d9b8d5,order.shipped,cust_030,ep_003,2,500,2539.15,false,true
evt_bulk_60d9b8d5,order.shipped,cust_030,ep_003,3,429,1590.08,false,true
evt_bulk_60d9b8d5,order.shipped,cust_030,ep_003,4,200,188.39,false,true
evt_bulk_1dc82b40,subscription.canceled,cust_010,ep_001,1,201,197.57,false,true
evt_bulk_f2217c77,user.created,cust_030,ep_002,1,200,173.3,false,true
evt_bulk_4a86d51a,subscription.canceled,cust_010,ep_006,1,201,372.18,false,true
evt_bulk_e9a84b55,payment.failed,cust_040,ep_006,1,429,1971.16,false,true
evt_bulk_e9a84b55,payment.failed,cust_040,ep_006,2,200,379.05,false,true
evt_bulk_58fd7d62,invoice.paid,cust_030,ep_001,1,500,2857.75,false,true
evt_bulk_58fd7d62,invoice.paid,cust_030,ep_001,2,200,209.29,false,true
evt_bulk_29b8b8d0,payment.failed,cust_030,ep_004,1,429,4309.44,false,true
evt_bulk_29b8b8d0,payment.failed,cust_030,ep_004,2,429,2652.35,false,true
evt_bulk_29b8b8d0,payment.failed,cust_030,ep_004,3,200,176.67,false,true
evt_bulk_e874bb31,invoice.paid,cust_020,ep_001,1,502,1820.3,false,true
evt_bulk_e874bb31,invoice.paid,cust_020,ep_001,2,429,4843.96,false,true
evt_bulk_e874bb31,invoice.paid,cust_020,ep_001,3,200,200.9,false,true
evt_bulk_6178b77d,user.created,cust_030,ep_005,1,504,3693.41,true,true
evt_bulk_6178b77d,user.created,cust_030,ep_005,2,429,4240.49,false,true
evt_bulk_6178b77d,user.created,cust_030,ep_005,3,500,2860.12,false,true
evt_bulk_6178b77d,user.created,cust_030,ep_005,4,504,2145.75,true,true
evt_bulk_6178b77d,user.created,cust_030,ep_005,5,401,2245.21,false,false
evt_bulk_dfa2c610,payment.failed,cust_030,ep_003,1,429,4982.04,false,true
evt_bulk_dfa2c610,payment.failed,cust_030,ep_003,2,500,2749.44,false,true
evt_bulk_1bd1c910,payment.failed,cust_020,ep_005,1,500,2641.38,false,true
evt_bulk_1bd1c910,payment.failed,cust_020,ep_005,2,401,3433.9,false,false
evt_bulk_9c976e8e,user.created,cust_030,ep_006,1,200,115.49,false,true
evt_bulk_24b318ee,invoice.paid,cust_010,ep_001,1,200,174.09,false,true
evt_bulk_dcc27fac,order.shipped,cust_030,ep_003,1,500,1546.12,false,true
evt_bulk_31a63540,invoice.paid,cust_010,ep_001,1,201,260.46,false,true
evt_bulk_4261a081,payment.failed,cust_020,ep_004,1,201,315.74,false,true
evt_bulk_96b14a08,subscription.canceled,cust_040,ep_006,1,401,4076.13,false,false
evt_bulk_adab4ab8,user.created,cust_020,ep_006,1,200,232.49,false,true
evt_bulk_eebbd329,subscription.canceled,cust_050,ep_005,1,502,3827.34,false,true
evt_bulk_eebbd329,subscription.canceled,cust_050,ep_005,2,504,3190.91,true,true
evt_bulk_eebbd329,subscription.canceled,cust_050,ep_005,3,500,4354.51,false,true
evt_bulk_305ab379,user.created,cust_020,ep_004,1,429,5355.39,false,true
evt_bulk_305ab379,user.created,cust_020,ep_004,2,201,325.18,false,true
evt_bulk_7b670043,invoice.paid,cust_050,ep_003,1,500,4300.14,false,true
evt_bulk_c073204f,order.shipped,cust_030,ep_005,1,504,4994.57,true,true
evt_bulk_c073204f,order.shipped,cust_030,ep_005,2,504,2107.56,true,true
evt_bulk_c073204f,order.shipped,cust_030,ep_005,3,200,332.25,false,true
evt_bulk_2532f12d,subscription.canceled,cust_030,ep_001,1,500,3724.49,false,true
evt_bulk_2532f12d,subscription.canceled,cust_030,ep_001,2,504,2783.56,true,true
evt_bulk_2532f12d,subscription.canceled,cust_030,ep_001,3,429,1729.07,false,true
evt_bulk_2532f12d,subscription.canceled,cust_030,ep_001,4,500,4156.51,false,true
evt_bulk_2532f12d,subscription.canceled,cust_030,ep_001,5,401,2732.98,false,false
evt_bulk_49d6620b,user.created,cust_030,ep_001,1,504,5974.69,true,true
evt_bulk_49d6620b,user.created,cust_030,ep_001,2,401,2066.42,false,false
evt_bulk_2d339f71,invoice.paid,cust_030,ep_001,1,401,4572.41,false,false
evt_bulk_31420656,invoice.paid,cust_040,ep_001,1,200,125.36,false,true
evt_bulk_37e6a378,order.shipped,cust_010,ep_004,1,200,192.78,false,true
evt_bulk_a5e2885c,subscription.canceled,cust_050,ep_006,1,429,5153.59,false,true
evt_bulk_a5e2885c,subscription.canceled,cust_050,ep_006,2,201,124.15,false,true
evt_bulk_fd0c384c,subscription.canceled,cust_050,ep_006,1,500,2458.28,false,true
evt_bulk_7c9c3ccc,user.created,cust_020,ep_001,1,200,181.05,false,true
evt_bulk_aa5ba8bd,user.created,cust_010,ep_006,1,500,3399.66,false,true
evt_bulk_ba2f07fa,payment.failed,cust_020,ep_001,1,500,2386.48,false,true
evt_bulk_ba2f07fa,payment.failed,cust_020,ep_001,2,502,3275.82,false,true
evt_bulk_ba2f07fa,payment.failed,cust_020,ep_001,3,502,4376.7,false,true
evt_bulk_ba2f07fa,payment.failed,cust_020,ep_001,4,500,1876.61,false,true
evt_bulk_43aaf542,subscription.canceled,cust_050,ep_001,1,200,120.68,false,true
evt_bulk_53ece3b6,invoice.paid,cust_010,ep_005,1,504,1879.44,true,true
evt_bulk_53ece3b6,invoice.paid,cust_010,ep_005,2,504,4040.11,true,true
evt_bulk_53ece3b6,invoice.paid,cust_010,ep_005,3,500,5454.31,false,true
evt_bulk_53ece3b6,invoice.paid,cust_010,ep_005,4,502,5536.25,false,true
evt_bulk_53ece3b6,invoice.paid,cust_010,ep_005,5,200,399.72,false,true
evt_bulk_e6abd3a6,invoice.paid,cust_020,ep_005,1,200,304.3,false,true
evt_bulk_cf4a44be,order.shipped,cust_050,ep_003,1,502,1882.4,false,true
evt_bulk_cf4a44be,order.shipped,cust_050,ep_003,2,504,2018.09,true,true
evt_bulk_cf4a44be,order.shipped,cust_050,ep_003,3,200,377.8,false,true
evt_bulk_3dfca8dd,subscription.canceled,cust_050,ep_002,1,201,199.83,false,true
evt_bulk_f7e17470,order.shipped,cust_050,ep_002,1,502,3900.94,false,true
evt_bulk_f7e17470,order.shipped,cust_050,ep_002,2,504,4218.1,true,true
evt_bulk_f7e17470,order.shipped,cust_050,ep_002,3,429,3900.93,false,true
evt_bulk_f7e17470,order.shipped,cust_050,ep_002,4,502,4257.3,false,true
evt_bulk_f7e17470,order.shipped,cust_050,ep_002,5,201,140.46,false,true
evt_bulk_bd2de27d,order.shipped,cust_040,ep_001,1,500,5463.3,false,true
evt_bulk_fc277ee3,order.shipped,cust_030,ep_005,1,500,2815.81,false,true
evt_bulk_74912a80,subscription.canceled,cust_010,ep_006,1,201,253.7,false,true
evt_bulk_540073bf,invoice.paid,cust_010,ep_003,1,200,320.11,false,true
evt_bulk_884fde8d,invoice.paid,cust_010,ep_005,1,200,211.65,false,true
evt_bulk_1b8be5ee,user.created,cust_010,ep_004,1,429,3392.16,false,true
evt_bulk_1b8be5ee,user.created,cust_010,ep_004,2,504,4888.46,true,true
evt_bulk_1b8be5ee,user.created,cust_010,ep_004,3,504,4105.38,true,true
evt_bulk_1b8be5ee,user.created,cust_010,ep_004,4,502,4224.63,false,true
evt_bulk_1b8be5ee,user.created,cust_010,ep_004,5,200,170.86,false,true
evt_bulk_f631522f,subscription.canceled,cust_010,ep_003,1,502,3357.22,false,true
evt_bulk_f631522f,subscription.canceled,cust_010,ep_003,2,201,305.54,false,true
evt_bulk_5595e74f,subscription.canceled,cust_010,ep_005,1,200,390.09,false,true
evt_bulk_22687335,subscription.canceled,cust_030,ep_001,1,500,5166.35,false,true
evt_bulk_b90ebba8,subscription.canceled,cust_040,ep_004,1,401,4183.46,false,false
evt_bulk_4a93df8e,user.created,cust_020,ep_001,1,502,5405.73,false,true
evt_bulk_4a93df8e,user.created,cust_020,ep_001,2,200,211.58,false,true
evt_bulk_559ee253,user.created,cust_010,ep_005,1,200,260.88,false,true
evt_bulk_e9876fcd,subscription.canceled,cust_040,ep_002,1,401,2745.2,false,false
evt_bulk_4dffbf8d,order.shipped,cust_010,ep_002,1,504,5936.28,true,true
evt_bulk_4dffbf8d,order.shipped,cust_010,ep_002,2,200,349.94,false,true
evt_bulk_b6cd59ff,order.shipped,cust_050,ep_001,1,200,363.05,false,true
evt_bulk_438b61d3,subscription.canceled,cust_010,ep_002,1,200,163.52,false,true
evt_bulk_8b1a728f,order.shipped,cust_030,ep_001,1,500,5936.24,false,true
evt_bulk_8b1a728f,order.shipped,cust_030,ep_001,2,429,1558.74,false,true
evt_bulk_8b1a728f,order.shipped,cust_030,ep_001,3,500,2172.24,false,true
evt_bulk_04bb5aa0,order.shipped,cust_020,ep_003,1,502,5494.17,false,true
evt_bulk_04bb5aa0,order.shipped,cust_020,ep_003,2,504,2313.59,true,true
evt_bulk_04bb5aa0,order.shipped,cust_020,ep_003,3,500,5087.9,false,true
evt_bulk_04bb5aa0,order.shipped,cust_020,ep_003,4,401,4379.13,false,false
evt_bulk_caabfdef,invoice.paid,cust_020,ep_001,1,502,5349.47,false,true
evt_bulk_caabfdef,invoice.paid,cust_020,ep_001,2,200,193.61,false,true
evt_bulk_09af5fa0,user.created,cust_030,ep_005,1,502,4879.76,false,true
evt_bulk_09af5fa0,user.created,cust_030,ep_005,2,429,5629.8,false,true
evt_bulk_09af5fa0,user.created,cust_030,ep_005,3,200,329.86,false,true
evt_bulk_2c3a37a1,subscription.canceled,cust_020,ep_001,1,401,3523.52,false,false
evt_bulk_79ac288c,subscription.canceled,cust_010,ep_003,1,504,5980.21,true,true
evt_bulk_79ac288c,subscription.canceled,cust_010,ep_003,2,502,2209.47,false,true
evt_bulk_79ac288c,subscription.canceled,cust_010,ep_003,3,201,374.99,false,true
evt_bulk_916fcdd9,order.shipped,cust_010,ep_001,1,500,2247.83,false,true
evt_bulk_916fcdd9,order.shipped,cust_010,ep_001,2,200,159.47,false,true
evt_bulk_143fad59,user.created,cust_010,ep_006,1,201,238.45,false,true
evt_bulk_7de97226,payment.failed,cust_030,ep_001,1,500,5192.21,false,true
evt_bulk_739f447e,user.created,cust_030,ep_002,1,200,365.76,false,true
evt_bulk_7f653f27,payment.failed,cust_020,ep_005,1,200,220.97,false,true
evt_bulk_91b56ad8,order.shipped,cust_010,ep_005,1,500,2069.1,false,true
evt_bulk_f04d6d21,user.created,cust_010,ep_002,1,200,103.43,false,true
evt_bulk_2428ebfa,subscription.canceled,cust_010,ep_001,1,504,3628.44,true,true
evt_bulk_2428ebfa,subscription.canceled,cust_010,ep_001,2,201,153.81,false,true
evt_bulk_0452c69d,invoice.paid,cust_020,ep_005,1,502,5946.56,false,true
evt_bulk_0452c69d,invoice.paid,cust_020,ep_005,2,401,4824.27,false,false
evt_bulk_1d17b78c,user.created,cust_010,ep_005,1,200,212.73,false,true
evt_bulk_59f144a7,order.shipped,cust_040,ep_005,1,201,190.11,false,true
evt_bulk_b6915f36,subscription.canceled,cust_020,ep_005,1,200,249.38,false,true
evt_bulk_a5b0e47e,invoice.paid,cust_040,ep_006,1,200,233.35,false,true
evt_bulk_f270bcf9,subscription.canceled,cust_050,ep_006,1,502,2733.81,false,true
evt_bulk_f270bcf9,subscription.canceled,cust_050,ep_006,2,502,1873.13,false,true
evt_bulk_f270bcf9,subscription.canceled,cust_050,ep_006,3,200,266.1,false,true
evt_bulk_801ed206,payment.failed,cust_040,ep_002,1,502,4958.74,false,true
evt_bulk_801ed206,payment.failed,cust_040,ep_002,2,200,116.72,false,true
evt_bulk_8bc7be2e,user.created,cust_050,ep_005,1,504,3293.44,true,true
evt_bulk_8bc7be2e,user.created,cust_050,ep_005,2,200,265.53,false,true
evt_bulk_a4add2b8,subscription.canceled,cust_050,ep_003,1,500,4654.61,false,true
evt_bulk_039d7146,payment.failed,cust_040,ep_003,1,500,2301.98,false,true
evt_bulk_d2be3a43,user.created,cust_030,ep_006,1,500,2061.58,false,true
evt_bulk_9fce7e21,invoice.paid,cust_040,ep_006,1,200,221.79,false,true
evt_bulk_f2c2fdce,user.created,cust_010,ep_002,1,504,2598.77,true,true
evt_bulk_f2c2fdce,user.created,cust_010,ep_002,2,200,346.43,false,true
evt_bulk_a09ca847,order.shipped,cust_050,ep_004,1,500,5115.33,false,true
evt_bulk_a09ca847,order.shipped,cust_050,ep_004,2,200,366.33,false,true
evt_bulk_e780394c,user.created,cust_040,ep_004,1,200,248.97,false,true
evt_bulk_ed7eb183,order.shipped,cust_020,ep_003,1,502,5336.69,false,true
evt_bulk_ed7eb183,order.shipped,cust_020,ep_003,2,201,235.15,false,true
evt_bulk_f2d1517a,payment.failed,cust_050,ep_003,1,200,126.09,false,true
evt_bulk_5d7aec83,subscription.canceled,cust_030,ep_002,1,500,3122.57,false,true
evt_bulk_5d7aec83,subscription.canceled,cust_030,ep_002,2,200,352.19,false,true
evt_bulk_1f4dcbd9,payment.failed,cust_010,ep_001,1,504,5442.43,true,true
evt_bulk_1f4dcbd9,payment.failed,cust_010,ep_001,2,500,2823.21,false,true
evt_bulk_c9361e84,invoice.paid,cust_040,ep_006,1,201,342.59,false,true
evt_bulk_253573b1,subscription.canceled,cust_040,ep_006,1,500,5350.13,false,true
evt_bulk_f6fd8c6f,order.shipped,cust_040,ep_006,1,502,4398.3,false,true
evt_bulk_f6fd8c6f,order.shipped,cust_040,ep_006,2,401,4446.86,false,false
evt_bulk_2b9a5cd8,subscription.canceled,cust_010,ep_002,1,200,202.0,false,true
evt_bulk_81656e14,user.created,cust_030,ep_005,1,200,135.07,false,true
evt_bulk_177ba054,payment.failed,cust_030,ep_005,1,500,5543.77,false,true
evt_bulk_8bc55a76,order.shipped,cust_020,ep_005,1,201,182.83,false,true
evt_bulk_fce75968,invoice.paid,cust_050,ep_006,1,504,2895.83,true,true
evt_bulk_fce75968,invoice.paid,cust_050,ep_006,2,201,347.44,false,true
evt_bulk_62183f16,order.shipped,cust_010,ep_002,1,200,318.99,false,true
evt_bulk_0c297cf8,invoice.paid,cust_010,ep_006,1,504,2148.48,true,true
evt_bulk_0c297cf8,invoice.paid,cust_010,ep_006,2,502,5838.51,false,true
evt_bulk_0c297cf8,invoice.paid,cust_010,ep_006,3,429,2411.79,false,true
evt_bulk_0c297cf8,invoice.paid,cust_010,ep_006,4,200,345.27,false,true
evt_bulk_75595ce2,subscription.canceled,cust_040,ep_001,1,200,141.56,false,true
evt_bulk_dcab97e6,payment.failed,cust_050,ep_005,1,429,2862.51,false,true
evt_bulk_dcab97e6,payment.failed,cust_050,ep_005,2,502,4548.38,false,true
evt_bulk_dcab97e6,payment.failed,cust_050,ep_005,3,200,343.43,false,true
evt_bulk_70d68cf1,order.shipped,cust_040,ep_001,1,201,188.23,false,true
evt_bulk_693bcd11,subscription.canceled,cust_030,ep_006,1,201,135.8,false,true
evt_bulk_eaea5617,payment.failed,cust_050,ep_001,1,200,221.86,false,true
evt_bulk_6c73d660,user.created,cust_040,ep_001,1,200,121.43,false,true
evt_bulk_2c5313fd,user.created,cust_030,ep_006,1,200,210.84,false,true
evt_bulk_d788b698,order.shipped,cust_020,ep_006,1,201,343.09,false,true
evt_bulk_be22aa71,payment.failed,cust_010,ep_006,1,200,394.03,false,true
evt_bulk_c5b50773,subscription.canceled,cust_030,ep_003,1,200,352.14,false,true
evt_bulk_5105e4d6,subscription.canceled,cust_050,ep_003,1,200,272.94,false,true
evt_bulk_8d9cf534,subscription.canceled,cust_040,ep_004,1,504,5587.01,true,true
evt_bulk_8d9cf534,subscription.canceled,cust_040,ep_004,2,200,366.22,false,true
evt_bulk_2ebadb30,user.created,cust_030,ep_006,1,200,316.32,false,true
evt_bulk_051c9a35,payment.failed,cust_030,ep_004,1,200,139.45,false,true
evt_bulk_e25fc159,invoice.paid,cust_030,ep_004,1,500,2322.75,false,true
evt_bulk_f2635518,subscription.canceled,cust_040,ep_001,1,500,4860.34,false,true
evt_bulk_f2635518,subscription.canceled,cust_040,ep_001,2,429,3861.2,false,true
evt_bulk_f2635518,subscription.canceled,cust_040,ep_001,3,401,5494.34,false,false
evt_bulk_5983baff,subscription.canceled,cust_040,ep_006,1,500,4220.32,false,true
evt_bulk_5983baff,subscription.canceled,cust_040,ep_006,2,500,4892.03,false,true
evt_bulk_0fc59044,subscription.canceled,cust_050,ep_002,1,504,4924.94,true,true
evt_bulk_0fc59044,subscription.canceled,cust_050,ep_002,2,504,2988.85,true,true
evt_bulk_0fc59044,subscription.canceled,cust_050,ep_002,3,500,2563.59,false,true
evt_bulk_847897bf,user.created,cust_050,ep_002,1,500,5991.08,false,true
evt_bulk_120fd750,user.created,cust_010,ep_006,1,429,1917.05,false,true
evt_bulk_120fd750,user.created,cust_010,ep_006,2,200,201.23,false,true
evt_bulk_b0c7fca6,order.shipped,cust_040,ep_002,1,201,190.05,false,true
evt_bulk_29c909df,subscription.canceled,cust_010,ep_005,1,500,3640.2,false,true
evt_bulk_29c909df,subscription.canceled,cust_010,ep_005,2,401,2878.75,false,false
evt_bulk_e6b61af8,subscription.canceled,cust_040,ep_006,1,401,4397.04,false,false
evt_bulk_329fdc52,subscription.canceled,cust_030,ep_006,1,200,144.77,false,true
evt_bulk_bc280b33,subscription.canceled,cust_020,ep_002,1,401,3566.15,false,false
evt_bulk_1ff4cdab,user.created,cust_020,ep_006,1,200,366.13,false,true
evt_bulk_2f3d5daa,order.shipped,cust_010,ep_001,1,429,2317.62,false,true
evt_bulk_2f3d5daa,order.shipped,cust_010,ep_001,2,429,3797.31,false,true
evt_bulk_2f3d5daa,order.shipped,cust_010,ep_001,3,500,3383.02,false,true
evt_bulk_2f3d5daa,order.shipped,cust_010,ep_001,4,502,5230.01,false,true
evt_bulk_2f3d5daa,order.shipped,cust_010,ep_001,5,201,249.81,false,true
evt_bulk_abd36a08,user.created,cust_030,ep_005,1,201,330.95,false,true
evt_bulk_d4790fa7,user.created,cust_020,ep_005,1,200,158.79,false,true
evt_bulk_56650c8d,subscription.canceled,cust_050,ep_005,1,429,2698.86,false,true
evt_bulk_56650c8d,subscription.canceled,cust_050,ep_005,2,502,3318.24,false,true
evt_bulk_56650c8d,subscription.canceled,cust_050,ep_005,3,502,2820.0,false,true
evt_bulk_56650c8d,subscription.canceled,cust_050,ep_005,4,429,5036.18,false,true
evt_bulk_56650c8d,subscription.canceled,cust_050,ep_005,5,200,117.61,false,true
evt_bulk_ca9f70b3,order.shipped,cust_040,ep_006,1,500,3725.92,false,true
evt_bulk_ca9f70b3,order.shipped,cust_040,ep_006,2,401,2825.73,false,false
evt_bulk_1693378b,invoice.paid,cust_050,ep_006,1,401,2917.9,false,false
evt_bulk_81e62c6c,order.shipped,cust_040,ep_001,1,200,138.54,false,true
evt_bulk_9bb19f92,user.created,cust_010,ep_001,1,500,3679.6,false,true
evt_bulk_1ce5dd6b,payment.failed,cust_010,ep_006,1,200,127.62,false,true
evt_bulk_9c874a23,invoice.paid,cust_020,ep_005,1,200,173.15,false,true
evt_bulk_b7a2773d,order.shipped,cust_030,ep_002,1,201,147.52,false,true
evt_bulk_a745fdc7,payment.failed,cust_020,ep_004,1,200,139.41,false,true
evt_bulk_52ec1e3b,invoice.paid,cust_030,ep_002,1,401,3759.21,false,false
evt_bulk_5b94e3c4,user.created,cust_040,ep_004,1,201,232.37,false,true
evt_bulk_50082aae,user.created,cust_050,ep_001,1,504,4618.34,true,true
evt_bulk_50082aae,user.created,cust_050,ep_001,2,502,1840.31,false,true
evt_bulk_50082aae,user.created,cust_050,ep_001,3,502,4848.34,false,true
evt_bulk_50082aae,user.created,cust_050,ep_001,4,502,3387.32,false,true
evt_bulk_50082aae,user.created,cust_050,ep_001,5,500,5390.37,false,true
evt_bulk_276c717e,user.created,cust_040,ep_006,1,201,286.72,false,true
evt_bulk_be2418d6,payment.failed,cust_040,ep_002,1,200,233.74,false,true
evt_bulk_f9233169,order.shipped,cust_010,ep_005,1,201,164.83,false,true
evt_bulk_e638b79b,payment.failed,cust_030,ep_001,1,502,3570.76,false,true
evt_bulk_e638b79b,payment.failed,cust_030,ep_001,2,500,4620.78,false,true
evt_bulk_e638b79b,payment.failed,cust_030,ep_001,3,200,378.68,false,true
evt_bulk_f006d969,subscription.canceled,cust_050,ep_004,1,201,184.2,false,true
evt_bulk_dcb56102,user.created,cust_050,ep_004,1,500,2538.49,false,true
evt_bulk_dcb56102,user.created,cust_050,ep_004,2,200,192.78,false,true
evt_bulk_33ab6563,invoice.paid,cust_050,ep_006,1,500,4770.38,false,true
evt_bulk_f25cba31,invoice.paid,cust_040,ep_002,1,201,272.96,false,true
evt_bulk_95ddd151,payment.failed,cust_040,ep_004,1,500,5050.29,false,true
evt_bulk_95ddd151,payment.failed,cust_040,ep_004,2,504,5451.02,true,true
evt_bulk_95ddd151,payment.failed,cust_040,ep_004,3,429,5717.26,false,true
evt_bulk_95ddd151,payment.failed,cust_040,ep_004,4,200,132.92,false,true
evt_bulk_36273fe7,subscription.canceled,cust_020,ep_004,1,429,5148.44,false,true
evt_bulk_36273fe7,subscription.canceled,cust_020,ep_004,2,200,322.85,false,true
evt_bulk_7b4b8d44,order.shipped,cust_010,ep_006,1,500,4335.35,false,true
evt_bulk_7b4b8d44,order.shipped,cust_010,ep_006,2,401,4651.88,false,false
evt_bulk_8200457f,subscription.canceled,cust_040,ep_002,1,429,1597.68,false,true
evt_bulk_8200457f,subscription.canceled,cust_040,ep_002,2,200,153.34,false,true
evt_bulk_2d261581,invoice.paid,cust_050,ep_005,1,504,4562.09,true,true
evt_bulk_2d261581,invoice.paid,cust_050,ep_005,2,502,4275.11,false,true
evt_bulk_2d261581,invoice.paid,cust_050,ep_005,3,429,5917.42,false,true
evt_bulk_2d261581,invoice.paid,cust_050,ep_005,4,502,4936.72,false,true
evt_bulk_2d261581,invoice.paid,cust_050,ep_005,5,200,112.04,false,true
evt_bulk_a0447d45,user.created,cust_010,ep_006,1,200,140.4,false,true
evt_bulk_302eaff7,order.shipped,cust_040,ep_002,1,429,5673.01,false,true
evt_bulk_302eaff7,order.shipped,cust_040,ep_002,2,504,3198.4,true,true
evt_bulk_302eaff7,order.shipped,cust_040,ep_002,3,502,2448.74,false,true
evt_bulk_302eaff7,order.shipped,cust_040,ep_002,4,504,2468.24,true,true
evt_bulk_302eaff7,order.shipped,cust_040,ep_002,5,401,5500.32,false,false
evt_bulk_14952f35,order.shipped,cust_030,ep_001,1,502,5407.33,false,true
evt_bulk_14952f35,order.shipped,cust_030,ep_001,2,200,173.76,false,true
evt_bulk_9c1cc85d,order.shipped,cust_040,ep_006,1,200,224.58,false,true
evt_bulk_9b1e0a8b,user.created,cust_040,ep_005,1,200,157.98,false,true
evt_bulk_1d410ad9,subscription.canceled,cust_040,ep_002,1,401,4905.75,false,false
evt_bulk_dd68b1d8,order.shipped,cust_010,ep_003,1,201,209.52,false,true
evt_bulk_3b7a232a,user.created,cust_050,ep_001,1,500,2648.4,false,true
evt_bulk_3b7a232a,user.created,cust_050,ep_001,2,500,3843.6,false,true
evt_bulk_3b7a232a,user.created,cust_050,ep_001,3,429,5705.43,false,true
evt_bulk_3b7a232a,user.created,cust_050,ep_001,4,502,3275.41,false,true
evt_bulk_3b7a232a,user.created,cust_050,ep_001,5,201,209.3,false,true
evt_bulk_0e775f3a,invoice.paid,cust_040,ep_002,1,200,316.81,false,true
evt_bulk_27864a2b,order.shipped,cust_050,ep_004,1,200,312.06,false,true
evt_bulk_7b5e8ba9,order.shipped,cust_010,ep_004,1,401,5175.11,false,false
evt_bulk_0fbd0c35,invoice.paid,cust_040,ep_003,1,201,222.85,false,true
evt_bulk_ab8c54ec,order.shipped,cust_030,ep_002,1,200,354.76,false,true
evt_bulk_f3980c59,payment.failed,cust_050,ep_003,1,502,4106.36,false,true
evt_bulk_f3980c59,payment.failed,cust_050,ep_003,2,500,3250.88,false,true
evt_bulk_f3980c59,payment.failed,cust_050,ep_003,3,200,246.91,false,true
evt_bulk_589a45ca,subscription.canceled,cust_050,ep_003,1,200,227.18,false,true
evt_bulk_07d61171,subscription.canceled,cust_030,ep_004,1,200,165.41,false,true
evt_bulk_5d165fef,invoice.paid,cust_020,ep_001,1,429,3373.04,false,true
evt_bulk_5d165fef,invoice.paid,cust_020,ep_001,2,502,1507.2,false,true
evt_bulk_5d165fef,invoice.paid,cust_020,ep_001,3,500,3849.62,false,true
evt_bulk_5d165fef,invoice.paid,cust_020,ep_001,4,500,5344.43,false,true
evt_bulk_5d165fef,invoice.paid,cust_020,ep_001,5,401,2700.87,false,false
evt_bulk_bcc1282b,subscription.canceled,cust_020,ep_004,1,500,2463.08,false,true
evt_bulk_bcc1282b,subscription.canceled,cust_020,ep_004,2,200,242.66,false,true
evt_bulk_a33eeca9,payment.failed,cust_010,ep_005,1,500,3842.96,false,true
evt_bulk_ec1641ac,user.created,cust_040,ep_001,1,500,4284.17,false,true
evt_bulk_98f529b6,user.created,cust_020,ep_006,1,200,320.7,false,true
evt_bulk_c0468510,subscription.canceled,cust_020,ep_003,1,401,3372.64,false,false
evt_bulk_1d3ceed9,subscription.canceled,cust_010,ep_001,1,200,157.82,false,true
evt_bulk_50e6f442,payment.failed,cust_010,ep_006,1,500,2793.38,false,true
evt_bulk_50e6f442,payment.failed,cust_010,ep_006,2,200,323.12,false,true
evt_bulk_71041695,subscription.canceled,cust_040,ep_003,1,502,2047.46,false,true
evt_bulk_71041695,subscription.canceled,cust_040,ep_003,2,429,3653.03,false,true
evt_bulk_71041695,subscription.canceled,cust_040,ep_003,3,502,5865.01,false,true
evt_bulk_71041695,subscription.canceled,cust_040,ep_003,4,429,2175.36,false,true
evt_bulk_71041695,subscription.canceled,cust_040,ep_003,5,200,278.69,false,true
evt_bulk_6c050927,invoice.paid,cust_020,ep_004,1,500,3883.8,false,true
evt_bulk_6c050927,invoice.paid,cust_020,ep_004,2,504,4974.77,true,true
